SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value,Vendor,Part Number,Cost Source
PND18TSK16,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,16,active,,Pendant with 18-Gauge Twisted Pair,9999999,35.75,,,,,
PND18TSK2,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,2,active,,Pendant with 18-Gauge Twisted Pair,9999999,15.75,,,,,
PND18TSK20,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,20,active,,Pendant with 18-Gauge Twisted Pair,9999997,43.75,,,,,
PND18TSK6,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,6,active,,Pendant with 18-Gauge Twisted Pair,9999999,22.75,,,,,
PND18TSO10,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,10,active,,Pendant with 18-Gauge Twisted Pair,9999999,29.1,,,,,
PND18TSO12,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,12,active,,Pendant with 18-Gauge Twisted Pair,9999999,32.1,,,,,
PND18TSO16,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,16,active,,Pendant with 18-Gauge Twisted Pair,9999999,36.1,,,,,
PND18TSO2,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,2,active,,Pendant with 18-Gauge Twisted Pair,9999999,16.1,,,,,
PND18TSO20,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,20,active,,Pendant with 18-Gauge Twisted Pair,9999999,44.1,,,,,
PND18TSO6,pendant-with-18-gauge-twisted-pair-wire,PENDANT with 18-GAUGE TWISTED PAIR WIRE,6,active,,Pendant with 18-Gauge Twisted Pair,9999998,23.1,,,,,
PNDOVBKK10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,30.5,,,,,
PNDOVBKK12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,34.5,,,,,
PNDOVBKK16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,42.5,,,,,
PNDOVBKK2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,14.5,,,,,
PNDOVBKK20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,50.5,,,,,
PNDOVBKK6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,22.5,,,,,
PNDOVBKKR2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,14.75,,,,,
PNDOVBKPR10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,31.0,,,,,
PNDOVBKPR12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,35.0,,,,,
PNDOVBKPR16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,43.0,,,,,
PNDOVBKPR2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,15.0,,,,,
PNDOVBKPR20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,51.0,,,,,
PNDOVBKPR6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,23.0,,,,,
PNDOVBKR10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,30.75,,,,,
PNDOVBKR12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,34.75,,,,,
PNDOVBKR16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,42.75,,,,,
PNDOVBKR20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,50.75,,,,,
PNDOVBKR6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,22.75,,,,,
PNDOVCAND10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,32.25,,,,,
PNDOVCAND12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,36.25,,,,,
PNDOVCAND16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,44.25,,,,,
PNDOVCAND2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,16.25,,,,,
PNDOVCAND20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,52.25,,,,,
PNDOVCAND6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,24.25,,,,,
PNDOVCC10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,39.5,,,,,
PNDOVCC12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,43.5,,,,,
PNDOVCC16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,51.5,,,,,
PNDOVCC2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,23.5,,,,,
PNDOVCC6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,31.5,,,,,
PNDOVCD10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,42.5,,,,,
PNDOVCD12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,46.5,,,,,
PNDOVCD16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,54.5,,,,,
PNDOVCD2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,26.5,,,,,
PNDOVCD20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,62.5,,,,,
PNDOVCD6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,34.5,,,,,
PNDOVCDU10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,45.0,,,,,
PNDOVCDU12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,49.0,,,,,
PNDOVCDU16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,57.0,,,,,
PNDOVCDU2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,29.0,,,,,
PNDOVCDU20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,65.0,,,,,
PNDOVCDU6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,37.0,,,,,
PNDOVCK10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,37.5,,,,,
PNDOVCK12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,41.5,,,,,
PNDOVCK16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,49.5,,,,,
PNDOVCK2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,21.5,,,,,
PNDOVCK20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,57.5,,,,,
PNDOVCK6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,29.5,,,,,
PNDOVCKU10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,38.5,,,,,
PNDOVCKU12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,42.5,,,,,
PNDOVCKU16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,50.5,,,,,
PNDOVCKU2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,22.5,,,,,
PNDOVCKU20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,58.5,,,,,
PNDOVCKU6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,30.5,,,,,
PNDOVCO10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,39.5,,,,,
PNDOVCO12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,43.5,,,,,
PNDOVCO16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,51.5,,,,,
PNDOVCO2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,23.5,,,,,
PNDOVCO20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,59.5,,,,,
PNDOVCO6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,31.5,,,,,
PNDOVCOU10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,42.0,,,,,
PNDOVCOU12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,46.0,,,,,
PNDOVCOU16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,54.0,,,,,
PNDOVCOU2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,26.0,,,,,
PNDOVCOU20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,62.0,,,,,
PNDOVCOU6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,34.0,,,,,
PNDOVPK10,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,10,active,,Pendant with Overbraid Wire,99999,32.0,,,,,
PNDOVPK12,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,12,active,,Pendant with Overbraid Wire,99999,36.0,,,,,
PNDOVPK16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,44.0,,,,,
PNDOVPK2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,16.0,,,,,
PNDOVPK20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,52.0,,,,,
PNDOVPK6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,24.0,,,,,
PNDOVSD16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,50.5,,,,,
PNDOVSD2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,22.5,,,,,
PNDOVSD20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,58.5,,,,,
PNDOVSD6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,30.5,,,,,
PNDOVSK16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,44.75,,,,,
PNDOVSK2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,16.75,,,,,
PNDOVSK20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,52.75,,,,,
PNDOVSK6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,24.75,,,,,
PNDOVSO16,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,16,active,,Pendant with Overbraid Wire,99999,45.1,,,,,
PNDOVSO2,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,2,active,,Pendant with Overbraid Wire,99999,17.1,,,,,
PNDOVSO20,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,20,active,,Pendant with Overbraid Wire,99999,53.1,,,,,
PNDOVSO6,pendant-with-overbraid-wire,PENDANT with OVERBRAID WIRE,6,active,,Pendant with Overbraid Wire,99999,25.1,,,,,
PNDPARBKK10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,26.5,,,,,
PNDPARBKK12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,29.5,,,,,
PNDPARBKK16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,33.5,,,,,
PNDPARBKK2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,13.5,,,,,
PNDPARBKK20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,41.5,,,,,
PNDPARBKK6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,20.5,,,,,
PNDPARBKKR10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,26.75,,,,,
PNDPARBKKR12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,29.75,,,,,
PNDPARBKKR16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,33.75,,,,,
PNDPARBKKR2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,13.75,,,,,
PNDPARBKKR20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,41.75,,,,,
PNDPARBKKR6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999997,20.75,,,,,
PNDPARBKPR10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,27.0,,,,,
PNDPARBKPR12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,30.0,,,,,
PNDPARBKPR16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999998,34.0,,,,,
PNDPARBKPR2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,14.0,,,,,
PNDPARBKPR20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,42.0,,,,,
PNDPARBKPR6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,21.0,,,,,
PNDPARCAND10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,28.25,,,,,
PNDPARCAND12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,31.25,,,,,
PNDPARCAND16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,35.25,,,,,
PNDPARCAND2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,15.25,,,,,
PNDPARCAND20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,43.25,,,,,
PNDPARCAND6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,22.25,,,,,
PNDPARCC10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,35.5,,,,,
PNDPARCC12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,38.5,,,,,
PNDPARCC16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,42.5,,,,,
PNDPARCC2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,22.5,,,,,
PNDPARCC20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,50.5,,,,,
PNDPARCC6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,29.5,,,,,
PNDPARCD10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,38.5,,,,,
PNDPARCD12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,41.5,,,,,
PNDPARCD16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,45.5,,,,,
PNDPARCD2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,25.5,,,,,
PNDPARCD20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,53.5,,,,,
PNDPARCD6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,32.5,,,,,
PNDPARCDU10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,41.0,,,,,
PNDPARCDU12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,44.0,,,,,
PNDPARCDU16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,48.0,,,,,
PNDPARCDU2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,28.0,,,,,
PNDPARCDU20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,56.0,,,,,
PNDPARCDU6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,35.0,,,,,
PNDPARCK10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,33.5,,,,,
PNDPARCK12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,36.5,,,,,
PNDPARCK16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,40.5,,,,,
PNDPARCK2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,20.5,,,,,
PNDPARCK20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,48.5,,,,,
PNDPARCK6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,27.5,,,,,
PNDPARCKU10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,34.5,,,,,
PNDPARCKU12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,37.5,,,,,
PNDPARCKU16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,41.5,,,,,
PNDPARCKU2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,21.5,,,,,
PNDPARCKU20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,49.5,,,,,
PNDPARCKU6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,28.5,,,,,
PNDPARCO10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,35.5,,,,,
PNDPARCO12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,38.5,,,,,
PNDPARCO16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,42.5,,,,,
PNDPARCO2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,22.5,,,,,
PNDPARCO20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,50.5,,,,,
PNDPARCO6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,29.5,,,,,
PNDPARCOU10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,38.0,,,,,
PNDPARCOU12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,41.0,,,,,
PNDPARCOU16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,45.0,,,,,
PNDPARCOU2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,25.0,,,,,
PNDPARCOU20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,53.0,,,,,
PNDPARCOU6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,32.0,,,,,
PNDPARPK10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,28.0,,,,,
PNDPARPK12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999998,31.0,,,,,
PNDPARPK16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,35.0,,,,,
PNDPARPK2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,15.0,,,,,
PNDPARPK20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,43.0,,,,,
PNDPARPK6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,22.0,,,,,
PNDPARSD10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,34.5,,,,,
PNDPARSD12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,37.5,,,,,
PNDPARSD16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,41.5,,,,,
PNDPARSD2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,21.5,,,,,
PNDPARSD20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,49.5,,,,,
PNDPARSD6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,28.5,,,,,
PNDPARSK10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,28.75,,,,,
PNDPARSK12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,31.75,,,,,
PNDPARSK16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,35.75,,,,,
PNDPARSK2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,15.75,,,,,
PNDPARSK20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,43.75,,,,,
PNDPARSK6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,22.75,,,,,
PNDPARSO10,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,10,active,,Pendant with Parallel Cord,9999999,29.1,,,,,
PNDPARSO12,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,12,active,,Pendant with Parallel Cord,9999999,32.1,,,,,
PNDPARSO16,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,16,active,,Pendant with Parallel Cord,9999999,36.1,,,,,
PNDPARSO2,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,2,active,,Pendant with Parallel Cord,9999999,16.1,,,,,
PNDPARSO20,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,20,active,,Pendant with Parallel Cord,9999999,44.1,,,,,
PNDPARSO6,pendant-with-parallel-cord,PENDANT with PARALLEL CORD,6,active,,Pendant with Parallel Cord,9999999,23.1,,,,,
RED18x14-27F,brass-reducing-bushing-1-8-ips-to-1-4-27,BRASS REDUCING BUSHING 1/8 IPS to 1/4 27,Default Title,active,,,180,0.5,0.51,91.8,Satco,90-762,Catalog 90-762
SHALBGLASS,shade-alabaster-glass,SHADE: Alabaster Glass,Default Title,active,,,0,11.0,,,,,
SHHDUNOLGBK,copy-of-shade-holder-brass-uno-shade-holder-2-25,"SHADE HOLDER: Brass UNO Shade Holder, 3.25""",black,active,,Shade Holders,43,7.75,5.58,239.94,B&P,10727BK,B&P price 10727BK
SHHDUNOLGBR,copy-of-shade-holder-brass-uno-shade-holder-2-25,"SHADE HOLDER: Brass UNO Shade Holder, 3.25""",brass,active,,Shade Holders,6,7.75,5.58,33.48,B&P,10727U,B&P price 10727U
SHHDUNOLGBZ,copy-of-shade-holder-brass-uno-shade-holder-2-25,"SHADE HOLDER: Brass UNO Shade Holder, 3.25""",antique brass,active,,Shade Holders,5,7.75,5.58,27.9,B&P,10727B,B&P price 10727B
SHHDUNOLGNK,copy-of-shade-holder-brass-uno-shade-holder-2-25,"SHADE HOLDER: Brass UNO Shade Holder, 3.25""",nickel,active,,Shade Holders,19,7.75,5.58,106.02,B&P,10727N,B&P price 10727N
